GeneSymbol	LNCaP_R1881_1	LNCaP_R1881_2	LNCaP_Dox_2	LNCaP_Dox_1	LNCaP_Vehicle_1	LNCaP_Vehicle_2
DFFA	84.08924819	81.93811808	77.48834519	72.70574141	82.78691532	83.34002353
RP5-1113E3.3	0.0	0.0	0.0	0.0	0.0	0.0
PEX14	20.03196758	20.07268466	19.14674674	20.69361514	19.31328701	21.3117153
RN7SL614P	0.033761743	0.0	0.028463945	0.009589256	0.065878182	0.030590979
CASZ1	64.38364413	61.05441585	70.71392638	71.09474635	66.27345104	64.54696549
RP4-734G22.3	3.409936055	3.332775294	4.791430675	4.967234773	2.141040913	1.702897826
HSPE1P24	0.0	0.0	0.0	0.0	0.0	0.0
C1orf127	0.0	0.025344299	0.075903852	0.153428101	0.054898485	0.061181958
CFL1P6	0.112539144	0.038016448	0.047439908	0.047946282	0.076857879	0.091772937
AL713997.1	0.0	0.0	0.009487982	0.0	0.010979697	0.0
TARDBP	137.4890719	137.4928211	134.62497	136.6852596	145.9311527	153.0568644
RP4-635E18.9	0.0	0.012672149	0.009487982	0.038357025	0.0	0.0
MASP2	2.126989816	2.306331192	2.229675661	2.521974412	2.108101822	2.120974537
RP4-635E18.8	1.395485382	1.229198493	1.451661175	1.227424809	1.4602997	1.386791044
SRM	194.6364491	180.5654569	121.3323079	129.1960504	152.9910979	166.3639403
EXOSC10	77.55072394	80.21470576	90.52483182	92.74728712	83.06140774	83.48278143
RP4-635E18.7	0.270093945	0.177410092	0.294127428	0.335623971	0.285472122	0.224333845
RP4-635E18.6	0.922820979	0.84903401	1.242925581	1.486334729	1.108949396	1.325609086
MTOR	311.7896977	318.058278	130.8772173	126.6836652	109.8628481	101.1133823
MTOR-AS1	0.022507829	0.025344299	0.085391834	0.067124794	0.032939091	0.0
RNU6-537P	0.0	0.0	0.0	0.0	0.0	0.0
ANGPTL7	0.146300887	0.038016448	0.189759631	0.258909921	0.010979697	0.010196993
RNU6-291P	0.0	0.0	0.0	0.0	0.0	0.0
RPL39P6	0.0	0.025344299	0.009487982	0.0	0.0	0.0
UBIAD1	69.06527251	66.5287844	43.63522708	44.73388073	52.41707344	51.67836036
UBE2V2P3	0.101285229	0.139393643	0.113855778	0.086303307	0.076857879	0.10196993
RP11-149P14.1	0.0	0.0	0.0	0.0	0.0	0.0
PTCHD2	0.157554801	0.076032896	0.066415871	0.057535538	0.065878182	0.132560909
RP1-69M21.2	0.135046972	0.101377195	0.332079354	0.316445459	0.010979697	0.071378951
FBXO2	4.974230153	4.790072476	12.96058278	13.63592249	19.54386065	23.37150788
FBXO44	22.02391043	20.65560354	30.71259623	33.71582522	35.55225886	38.95251314
FBXO6	10.20730034	10.08703093	10.40831574	10.63448526	8.706899715	9.911477165
MAD2L2	32.23121076	30.59056867	26.00655739	27.36773754	28.77778582	33.37475798
DRAXIN	0.056269572	0.050688598	0.009487982	0.076714051	0.076857879	0.091772937
AGTRAP	141.9118602	133.8052256	99.8894696	104.3982335	95.78687656	106.6707434
C1orf167	0.056269572	0.038016448	0.018975963	0.028767769	0.0	0.010196993
RP11-56N19.5	0.0	0.0	0.0	0.0	0.0	0.0
MTHFR	63.41580749	60.30675904	39.39409933	38.78854181	41.2507216	40.41068313
CLCN6	31.26337413	31.0594382	22.34419651	23.49367798	21.14689641	19.05817986
NPPA-AS1	0.877805321	0.84903401	0.502863021	0.632890917	0.351350304	0.37728874
NPPA-AS1_1	0.0	0.0	0.0	0.0	0.0	0.0
NPPA-AS1_2	0.0	0.0	0.0	0.0	0.0	0.0
NPPA	0.450156575	0.278787287	0.170783668	0.220552895	0.142736061	0.163151887
NPPA-AS1_3	0.0	0.0	0.0	0.0	0.0	0.0
NPPB	0.0	0.0	0.0	0.0	0.0	0.0
RP5-934G17.6	0.011253914	0.012672149	0.0	0.0	0.0	0.0
RNU5E-1	0.0	0.012672149	0.047439908	0.038357025	0.010979697	0.010196993
RNU5E-4P	0.011253914	0.012672149	0.009487982	0.028767769	0.032939091	0.030590979
KIAA2013	101.0601511	95.05379271	96.04683708	104.7818038	86.45413411	96.44315949
PLOD1	213.576787	204.6425408	177.8806778	198.4976058	161.2697894	168.6684607
MFN2	299.6242163	291.2946985	271.8496469	272.9485919	256.9139299	260.3088365
RP5-1077B9.5	0.0	0.0	0.0	0.0	0.010979697	0.010196993
MIIP	35.85497119	33.45447444	38.19861366	41.40640879	24.60550096	28.58217129
MIR6729	0.0	0.025344299	0.0	0.0	0.010979697	0.010196993
RN7SL649P	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF8	0.731504434	0.671623919	0.891870264	0.72878348	0.54898485	0.805562444
RNU6-777P	0.0	0.0	0.0	0.0	0.0	0.0
RPL23AP89	0.0	0.0	0.0	0.0	0.0	0.0
MIR7846	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF1B	0.101285229	0.076032896	0.151807705	0.095892563	0.197634546	0.224333845
MIR4632	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1118D24.2	0.0	0.0	0.0	0.0	0.0	0.0
SNORA70	0.0	0.0	0.0	0.0	0.0	0.0
VPS13D	125.8975401	125.8724601	93.96896912	87.76087383	99.84936445	84.43110177
AC243836.1	0.0	0.012672149	0.0	0.009589256	0.010979697	0.010196993
SNORA59A	0.292601774	0.21542654	0.161295686	0.172606614	0.131756364	0.214136852
RP5-888M10.2	0.0	0.012672149	0.009487982	0.009589256	0.0	0.0
DHRS3	4.344010948	4.359219397	7.827584766	9.397471193	3.370766977	3.415992644
RNU6ATAC18P	0.0	0.0	0.018975963	0.019178513	0.0	0.0
MIR6730	0.0	0.0	0.0	0.0	0.0	0.0
RP11-474O21.5	0.0	0.0	0.0	0.038357025	0.0	0.0
AADACL4	0.0	0.0	0.0	0.0	0.0	0.0
RP11-474O21.2	0.0	0.0	0.0	0.0	0.0	0.0
AADACL3	0.0	0.0	0.0	0.0	0.0	0.0
C1orf158	0.0	0.0	0.009487982	0.009589256	0.164695455	0.10196993
PRAMEF12	0.067523486	0.0	0.180271649	0.230142152	0.054898485	0.061181958
PRAMEF1	0.0	0.012672149	0.075903852	0.028767769	0.010979697	0.010196993
RP5-845O24.8	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF11	0.011253914	0.0	0.028463945	0.0	0.0	0.010196993
PRAMEF30P	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPCL1	0.033761743	0.025344299	0.056927889	0.028767769	0.032939091	0.061181958
PRAMEF2	0.0	0.012672149	0.047439908	0.009589256	0.0	0.0
PRAMEF4	0.0	0.0	0.009487982	0.0	0.0	0.0
PRAMEF10	0.0	0.0	0.009487982	0.0	0.0	0.0
PRAMEF7	0.0	0.0	0.028463945	0.009589256	0.010979697	0.010196993
RNU6-1072P	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF29P	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF6	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF28	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF27	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF26	0.0	0.0	0.0	0.009589256	0.0	0.0
PRAMEF25	0.0	0.0	0.009487982	0.009589256	0.0	0.0
PRAMEF34P	0.011253914	0.0	0.047439908	0.086303307	0.021959394	0.010196993
PRAMEF35P	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPCL2	0.0	0.0	0.018975963	0.028767769	0.0	0.010196993
PRAMEF36P	0.011253914	0.0	0.018975963	0.009589256	0.0	0.010196993
RP13-221M14.2	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF9	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF13	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF18	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF31P	0.0	0.0	0.009487982	0.0	0.0	0.0
PRAMEF5	0.011253914	0.0	0.0	0.0	0.0	0.0
PRAMEF32P	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-771P	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF8	0.0	0.012672149	0.028463945	0.009589256	0.010979697	0.010196993
PRAMEF15	0.0	0.0	0.018975963	0.0	0.0	0.0
PRAMEF33P	0.0	0.0	0.009487982	0.0	0.0	0.0
RP11-219C24.10	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF14	0.0	0.0	0.009487982	0.009589256	0.0	0.0
PRAMEF19	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF17	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF20	0.0	0.0	0.0	0.0	0.0	0.0
LRRC38	0.0	0.0	0.0	0.009589256	0.010979697	0.0
RP4-597A16.2	0.0	0.0	0.0	0.0	0.0	0.0
BRWD1P1	0.0	0.0	0.0	0.0	0.0	0.0
PDPN	0.0	0.0	0.009487982	0.019178513	0.0	0.020393986
RNA5SP41	0.0	0.0	0.0	0.0	0.0	0.0
AL359771.1	0.0	0.0	0.0	0.0	0.0	0.0
CTA-520D8.2	0.0	0.0	0.0	0.0	0.0	0.0
SCARNA11	0.0	0.0	0.0	0.0	0.0	0.0
PRDM2	59.90458621	57.40483682	57.77231957	53.55599654	58.07161739	52.07604309
RNU6-1265P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-344F13.1	0.0	0.0	0.0	0.0	0.0	0.0
RP4-704D23.1	0.011253914	0.0	0.0	0.0	0.0	0.020393986
KAZN	3.274889082	3.383463892	2.457387218	2.598688463	7.147782742	7.046122141
AL034395.1	0.0	0.0	0.0	0.0	0.0	0.0
TBCAP2	0.011253914	0.012672149	0.018975963	0.009589256	0.10979697	0.112166923
TMEM51-AS1	0.056269572	0.126721494	0.094879815	0.067124794	0.636822426	0.428273705
TMEM51	2.093228073	2.179609698	1.593980898	1.630173574	4.084447281	4.323525018
C1orf195	0.0	0.0	0.0	0.0	0.0	0.0
RP1-21O18.3	0.0	0.0	0.0	0.0	0.0	0.0
RP5-903E17.2	0.0	0.012672149	0.0	0.0	0.0	0.0
FHAD1	0.461410489	0.392836632	0.654670726	0.642480173	0.823477274	0.92792636
RP3-467K16.2	0.067523486	0.076032896	0.085391834	0.067124794	0.230573637	0.224333845
RP3-467K16.7	0.011253914	0.012672149	0.028463945	0.019178513	0.076857879	0.050984965
RP3-467K16.4	0.011253914	0.012672149	0.028463945	0.028767769	0.065878182	0.050984965
EFHD2	17.03842636	15.89087536	18.0366529	20.19497381	20.7955461	24.34022221
CTRC	0.0	0.0	0.009487982	0.0	0.010979697	0.010196993
CELA2A	0.0	0.0	0.009487982	0.009589256	0.0	0.020393986
CELA2B	0.033761743	0.025344299	0.028463945	0.038357025	0.043918788	0.040787972
CASP9	10.55617168	11.63303316	10.66449125	10.998877	11.08949396	11.57358702
DNAJC16	42.77612853	42.02084744	37.62933477	37.00494014	35.87067007	32.4876196
SCARNA21	0.0	0.0	0.009487982	0.0	0.0	0.010196993
RP4-680D5.8	0.022507829	0.012672149	0.009487982	0.009589256	0.010979697	0.030590979
AGMAT	0.191316544	0.164737942	0.085391834	0.18219587	0.131756364	0.142757902
RP4-680D5.2	0.0	0.0	0.009487982	0.009589256	0.0	0.0
CHCHD2P6	0.36012526	0.329475885	0.360543298	0.268499177	0.263512728	0.285515803
RNU7-179P	0.0	0.0	0.0	0.0	0.0	0.010196993
RP4-680D5.4	0.0	0.0	0.0	0.0	0.0	0.0
DDI2	111.4250062	114.4548535	72.98155397	67.7480959	88.45243897	82.35091521
RSC1A1	0.0	0.0	0.0	0.0	0.0	0.0
RP4-680D5.9	0.011253914	0.0	0.0	0.019178513	0.0	0.010196993
PLEKHM2	44.554247	39.6511555	34.07134169	36.2665674	40.10883311	41.37939746
AL121992.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-288I21.1	0.191316544	0.190082241	0.379519261	0.268499177	0.318411213	0.214136852
SLC25A34	1.643071498	1.698068021	1.309341452	1.457566961	1.811650004	2.141368523
RP11-169K16.4	0.0	0.0	0.0	0.0	0.0	0.0
TMEM82	0.0	0.0	0.009487982	0.0	0.0	0.0
FBLIM1	10.99507434	10.20108027	8.197616046	8.217992666	8.893554564	9.829901221
RPL12P14	0.067523486	0.038016448	0.132831741	0.143838845	0.032939091	0.040787972
UQCRHL	30.77945581	27.84071225	31.20597127	30.83904832	30.24906521	32.26328575
RP11-169K16.8	0.765266177	0.696968217	0.502863021	0.575355379	0.65878182	0.805562444
FLJ37453	9.700874189	8.807143839	8.510719437	8.850883583	9.925646081	11.48181408
SPEN	86.02492147	86.00587804	74.89812624	73.91398771	87.27761139	78.61881578
RP1-134O19.3	0.0	0.0	0.0	0.0	0.0	0.0
ZBTB17	24.90491251	24.29251042	20.25684058	21.96898623	19.74149519	22.31102061
RP11-5P18.1	0.0	0.0	0.009487982	0.0	0.0	0.0
RP11-5P18.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-5P18.11	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D3P6	0.011253914	0.0	0.0	0.0	0.0	0.0
C1orf64	0.0	0.0	0.0	0.0	0.010979697	0.0
RP11-5P18.5	0.0	0.0	0.0	0.0	0.0	0.0
HSPB7	0.0	0.0	0.028463945	0.009589256	0.0	0.0
CLCNKA	0.0	0.0	0.009487982	0.009589256	0.0	0.0
RP11-5P18.10	0.022507829	0.0	0.028463945	0.0	0.032939091	0.040787972
CLCNKB	0.0	0.0	0.0	0.0	0.0	0.0
FAM131C	0.011253914	0.012672149	0.151807705	0.10548182	0.186654849	0.203939859
EPHA2	4.276487462	4.004399213	7.068546243	7.220710008	5.40201092	6.128392774
RP11-276H7.2	0.078777401	0.076032896	0.132831741	0.143838845	0.164695455	0.112166923
RP11-276H7.3	0.022507829	0.025344299	0.151807705	0.057535538	0.076857879	0.040787972
ARHGEF19-AS1	0.0	0.0	0.0	0.0	0.0	0.0
ARHGEF19	16.81334807	14.69969331	16.20547246	17.97026634	17.74319034	18.53813322
ANO7P1	0.787774006	0.925066907	1.05316595	1.026050426	0.768578789	0.713789508
RSG1	6.684825137	6.576845543	5.740228829	5.935749662	5.687483042	5.475785224
MT1XP1	0.112539144	0.088705046	0.151807705	0.201374383	0.065878182	0.071378951
FBXO42	52.75835058	51.15746716	45.21023201	44.20647163	33.71864946	32.3346647
SZRD1	102.2980816	99.34965136	83.98761255	84.86491843	93.62387625	100.7462905
RP11-430L17.1	0.045015657	0.038016448	0.056927889	0.095892563	0.054898485	0.040787972
SPATA21	0.033761743	0.012672149	0.018975963	0.038357025	0.010979697	0.010196993
AL358794.1	0.0	0.0	0.0	0.0	0.0	0.0
NECAP2	27.62835979	25.35697097	23.69148989	23.68546311	22.28878489	24.13628235
RP4-798A10.2	0.405140917	0.41818093	0.436447151	0.316445459	0.373309698	0.367091747
CROCCP3	2.790970764	2.496413434	3.263865648	3.605560376	3.897792432	3.71170544
RNU1-1	0.0	0.0	0.0	0.0	0.0	0.0
RP4-798A10.7	0.506426147	0.380164482	0.597742837	0.479462816	0.461147274	0.560834613
RP4-798A10.4	0.022507829	0.0	0.009487982	0.0	0.0	0.010196993
RP5-875O13.1	0.067523486	0.076032896	0.075903852	0.067124794	0.142736061	0.122363916
RNU1-6P	0.0	0.0	0.009487982	0.0	0.0	0.0
FAM231C	0.0	0.0	0.0	0.0	0.0	0.0
RP5-875O13.6	0.0	0.0	0.009487982	0.0	0.0	0.0
AL355149.1	0.0	0.0	0.0	0.0	0.0	0.0
NBPF1	64.7550233	62.15689285	75.23020559	76.62774725	67.97530408	64.30223765
RP5-1182A14.5	0.112539144	0.101377195	0.12334376	0.115071076	0.087837576	0.112166923
CROCCP2	7.101219969	7.653978243	8.814334846	8.400188536	10.05740244	8.820398917
MST1P2	2.520876819	2.496413434	5.237365807	6.597408348	3.228030916	3.446583623
RP1-163M9.8	0.011253914	0.0	0.009487982	0.028767769	0.010979697	0.0
RNU1-3	0.0	0.0	0.0	0.0	0.0	0.0
FAM231A	0.0	0.0	0.0	0.0	0.0	0.0
RP5-875O13.7	0.101285229	0.114049345	0.24668752	0.220552895	0.274492425	0.193742866
AL021920.1	0.0	0.0	0.0	0.0	0.0	0.0
EIF1AXP1	21.93387911	21.88480203	18.97596307	17.26066137	19.57679974	19.89433328
ESPNP	0.641473119	0.367492333	0.834942375	1.035639682	1.076010305	0.907532374
RP1-163M9.7	0.0	0.012672149	0.037951926	0.028767769	0.054898485	0.050984965
RP5-1182A14.7	0.033761743	0.177410092	0.075903852	0.124660332	0.076857879	0.071378951
CROCC	13.43717376	13.11567464	15.1048666	16.82914484	16.7989364	17.55922189
CROCCP4	0.0	0.0	0.0	0.009589256	0.0	0.0
RNU1-4	0.0	0.0	0.0	0.028767769	0.0	0.0
MST1L	0.281347859	0.304131586	0.759038523	0.863033069	0.494086365	0.397682726
RP11-108M9.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-108M9.2	0.0	0.0	0.009487982	0.0	0.010979697	0.0
MIR3675	0.0	0.0	0.0	0.0	0.0	0.0
RP11-108M9.3	0.18006263	0.114049345	0.170783668	0.220552895	0.318411213	0.336500768
RNU1-5P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-108M9.4	0.011253914	0.0	0.0	0.0	0.010979697	0.020393986
RP11-108M9.5	0.0	0.0	0.0	0.019178513	0.0	0.0
RNU1-2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-108M9.6	0.281347859	0.152065793	0.189759631	0.220552895	0.131756364	0.183545873
MFAP2	0.0	0.012672149	0.0	0.009589256	0.010979697	0.0
RP1-37C10.3	0.0	0.0	0.009487982	0.0	0.010979697	0.0
ATP13A2	35.96751034	34.27816415	33.22691133	35.28846326	41.16288402	43.25564417
SDHB	65.03637116	64.60261769	60.30561064	60.90136688	70.11634499	73.12263657
PADI2	2.149497645	2.116248951	2.742026664	2.330189286	2.195939398	2.518657263
RP11-380J14.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-380J14.4	0.0	0.0	0.0	0.0	0.0	0.0
PADI1	0.045015657	0.101377195	0.075903852	0.076714051	0.241553334	0.132560909
PADI3	0.0	0.0	0.037951926	0.009589256	0.010979697	0.020393986
MIR3972	0.0	0.0	0.0	0.0	0.0	0.0
PADI4	0.0	0.012672149	0.0	0.009589256	0.032939091	0.0
AC004824.2	0.0	0.0	0.0	0.0	0.0	0.0
PADI6	0.0	0.012672149	0.0	0.0	0.0	0.010196993
RP1-20B21.4	0.0	0.0	0.0	0.0	0.0	0.0
RCC2	83.89793165	81.39321565	74.43321514	77.12638858	124.8501345	127.4318211
AC004824.1	0.0	0.0	0.0	0.0	0.0	0.0
ARHGEF10L	11.96291098	11.51898381	10.30394795	11.58382163	12.42901699	12.57289233
RP11-473A10.2	0.0	0.0	0.0	0.0	0.0	0.0
AL136529.1	0.0	0.0	0.0	0.0	0.0	0.0
ACTL8	0.450156575	0.291459436	0.455423114	0.479462816	0.856416365	0.713789508
RP11-174G17.2	0.0	0.0	0.0	0.0	0.0	0.0
IGSF21	0.045015657	0.0	0.0	0.009589256	0.0	0.030590979
RP11-174G17.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-174G17	0.0	0.0	0.0	0.0	0.0	0.0
RP11-422P22.1	0.0	0.0	0.0	0.0	0.0	0.0
KLHDC7A	0.0	0.0	0.047439908	0.028767769	0.0	0.010196993
DYNLL1P3	0.0	0.0	0.009487982	0.0	0.0	0.0
RP1-8B22.2	0.0	0.0	0.0	0.0	0.0	0.0
PAX7	0.0	0.0	0.0	0.0	0.021959394	0.030590979
TAS1R2	0.0	0.0	0.0	0.009589256	0.0	0.0
RP13-279N23.2	0.0	0.0	0.0	0.0	0.0	0.0
ALDH4A1	48.1554996	44.9861304	20.78816754	20.82786473	23.84790187	25.15598165
MIR4695	0.0	0.0	0.0	0.0	0.0	0.0
MIR1290	0.0	0.0	0.009487982	0.028767769	0.0	0.010196993
IFFO2	12.50309887	11.20218008	8.017344397	7.891957951	11.71533669	11.55319303
RP5-1126H10.2	0.393887003	0.367492333	0.351055317	0.36439174	0.307431516	0.37728874
UBR4	191.5978922	191.3241118	161.4095419	158.8556202	179.1447361	148.3152627
RP1-43E13.2	0.337617431	0.367492333	0.417471188	0.479462816	0.373309698	0.367091747
EMC1	66.11674694	64.41253544	67.56391651	66.88506283	66.28443074	62.55855186
MRTO4	43.31631642	42.10955249	32.47736079	31.37604668	43.21608736	43.27603816
AKR7L	2.115735902	1.951511009	1.575004935	1.85072647	2.097122125	1.886443699
AKR7A3	0.461410489	0.456197379	0.389007243	0.65206943	0.384289395	0.479258669
RP4-657E11.10	0.889059235	1.305231389	0.977262098	0.978104145	1.24070576	1.223639156
AKR7A2	36.49644431	36.14097011	26.69918004	27.37732679	31.78622279	35.37336861
RNU6-1099P	0.022507829	0.038016448	0.104367797	0.057535538	0.065878182	0.040787972
PQLC2	14.04488514	13.35644548	10.65500326	11.81396379	9.760950626	9.717734298
CAPZB	281.3140976	274.8209042	155.9729285	156.1706284	109.7750105	116.9391154
RN7SL277P	0.0	0.012672149	0.0	0.0	0.010979697	0.0
RNU4-28P	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1056L3.1	0.022507829	0.0	0.009487982	0.009589256	0.0	0.0
MINOS1	11.94040315	11.70906605	7.353185689	7.172763727	7.872442743	7.770108641
MINOS1-NBL1	0.0	0.0	0.009487982	0.0	0.0	0.0
RP5-1056L3.3	0.54018789	0.481541678	0.360543298	0.36439174	0.230573637	0.346697761
NBL1	0.72025052	0.671623919	0.028463945	0.019178513	0.010979697	0.030590979
HTR6	0.078777401	0.076032896	0.094879815	0.076714051	0.296451819	0.244727831
TMCO4	35.59613116	35.84951068	29.56455046	30.58972766	31.10548158	32.41624064
RNF186	0.022507829	0.0	0.009487982	0.0	0.010979697	0.010196993
RP11-91K11.2	0.011253914	0.0	0.0	0.0	0.0	0.0
OTUD3	15.48538618	15.84018676	15.90185705	15.61130929	24.11141459	23.13697704
PLA2G2E	0.0	0.0	0.0	0.0	0.021959394	0.010196993
RN7SL304P	0.0	0.0	0.0	0.0	0.021959394	0.0
PLA2G2A	3.241127339	2.889250065	6.61312313	7.115228189	37.61644189	41.1856546
PLA2G5	2.565892477	2.762528571	1.812204473	1.831547957	0.54898485	0.581228599
PLA2G2D	0.0	0.0	0.0	0.009589256	0.010979697	0.010196993
PLA2G2F	0.056269572	0.038016448	0.132831741	0.143838845	1.603035761	1.906837685
RP3-340N1.2	0.0	0.0	0.0	0.0	0.087837576	0.122363916
PLA2G2C	0.0	0.0	0.0	0.0	0.021959394	0.0
UBXN10-AS1	0.0	0.0	0.0	0.009589256	0.010979697	0.010196993
UBXN10	0.0	0.0	0.009487982	0.019178513	0.32939091	0.367091747
RP3-340N1.6	0.0	0.0	0.0	0.0	0.0	0.0
VWA5B1	0.225078287	0.278787287	0.464911095	0.46987356	0.318411213	0.316106782
RP4-745E8.2	0.0	0.012672149	0.009487982	0.0	0.0	0.010196993
LINC01141	0.011253914	0.0	0.018975963	0.0	0.153715758	0.091772937
RP4-749H3.2	0.0	0.0	0.0	0.0	0.0	0.020393986
CAMK2N1	14.65259651	14.19280734	41.87995049	42.28862037	258.7036205	266.3556533
MUL1	29.50776349	27.49856422	27.16409113	28.02939622	28.98640006	31.60048121
RPS4XP4	0.0	0.0	0.028463945	0.0	0.0	0.0
FAM43B	0.0	0.0	0.0	0.0	0.021959394	0.020393986
CDA	0.011253914	0.025344299	0.0	0.0	0.021959394	0.010196993
PINK1	13.09955633	12.34267352	10.16162822	10.95093072	12.28628093	13.16431792
MIR6084	0.0	0.0	0.0	0.0	0.0	0.0
PINK1-AS	4.535327492	4.359219397	4.032392152	4.487771957	3.381746674	3.415992644
DDOST	191.5528765	186.6227443	172.8710236	182.7999932	140.1777915	149.1106282
KIF17	0.168808716	0.21542654	1.366269341	1.591816549	0.527025456	0.469061677
RP5-930J4.5	0.0	0.0	0.0	0.0	0.0	0.0
SH2D5	0.393887003	0.304131586	0.24668752	0.326034715	0.472126971	0.540440627
RP5-930J4.2	0.0	0.0	0.0	0.0	0.0	0.0
HP1BP3	89.70495147	91.29016434	99.84202969	97.77205743	104.7682687	99.66540927
EIF4G3	129.8701719	130.9033034	93.90255325	92.31577059	133.8644657	125.7799083
RNU7-200P	0.0	0.012672149	0.0	0.009589256	0.0	0.010196993
MIR1256	0.0	0.0	0.0	0.0	0.0	0.0
RPS15AP6	0.011253914	0.0	0.0	0.0	0.0	0.010196993
RP11-487E1.2	0.011253914	0.050688598	0.018975963	0.019178513	0.021959394	0.020393986
HSPE1P27	0.0	0.0	0.0	0.0	0.010979697	0.0
ECE1	19.13165443	17.66497628	26.78457187	27.60746894	21.07003853	21.11797244
RP3-329E20.2	0.0	0.0	0.018975963	0.0	0.0	0.0
RP5-1071N3.1	0.0	0.0	0.0	0.009589256	0.0	0.020393986
PPP1R11P1	0.236332202	0.202754391	0.189759631	0.143838845	0.208614243	0.203939859
RP11-293F5.8	0.0	0.0	0.0	0.0	0.0	0.0
RP11-293F5.1	0.0	0.0	0.0	0.0	0.0	0.0
NBPF2P	0.270093945	0.354820183	0.341567335	0.460284303	0.724660001	0.479258669
HS6ST1P1	1.98068893	0.595591022	0.218223575	0.124660332	0.483106668	1.437776008
CROCCP5	0.0	0.0	0.0	0.0	0.010979697	0.0
NBPF3	3.387428226	3.725611926	3.965976282	3.164454585	4.798127585	4.262343061
PFN1P10	0.0	0.0	0.0	0.0	0.0	0.0
ALPL	0.011253914	0.038016448	0.056927889	0.038357025	0.087837576	0.050984965
RP11-63N8.3	0.0	0.0	0.0	0.0	0.0	0.0
AL359815.1	0.0	0.0	0.0	0.0	0.0	0.0
RAP1GAP	38.13951581	35.76080563	9.478493553	9.512542269	16.84285519	17.19213014
USP48	57.27117024	57.8863785	40.15313786	39.88171703	41.53619372	41.12447264
U7	0.0	0.0	0.0	0.0	0.0	0.0
RP11-132G19.3	0.0	0.0	0.0	0.009589256	0.0	0.0
LDLRAD2	0.011253914	0.0	0.009487982	0.038357025	0.010979697	0.010196993
HSPG2	5.604449358	5.715139383	9.193854107	10.33721831	13.80147912	12.16501261
RP11-26H16.1	0.011253914	0.025344299	0.0	0.019178513	0.0	0.010196993
CELA3B	0.0	0.0	0.0	0.0	0.0	0.010196993
RN7SL386P	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-1022P	0.0	0.0	0.0	0.0	0.0	0.0
CELA3A	0.0	0.0	0.0	0.0	0.010979697	0.0
RN7SL186P	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-776P	0.0	0.0	0.0	0.0	0.0	0.0
RP1-224A6.3	0.056269572	0.063360747	0.066415871	0.143838845	0.087837576	0.061181958
LINC00339	10.70247257	9.884276539	10.78783501	10.30845054	9.78291002	10.06443206
CDC42	185.6670793	184.9373485	179.9205938	174.6107683	142.516467	142.095097
CDC42-IT1	0.0	0.0	0.018975963	0.0	0.0	0.020393986
RP1-224A6.8	0.067523486	0.0	0.028463945	0.0	0.0	0.0
RP1-224A6.9	0.011253914	0.012672149	0.018975963	0.047946282	0.0	0.010196993
WNT4	0.708996605	0.975755504	1.385245304	1.352085141	1.943406368	2.294323418
MIR4418	0.0	0.0	0.0	0.0	0.0	0.010196993
RP11-415K20.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-415K20.2	0.0	0.0	0.0	0.0	0.0	0.0
ZBTB40	66.73571223	63.09463191	51.55769166	52.43405355	55.89763739	49.71034072
ZBTB40-IT1	0.168808716	0.21542654	0.180271649	0.201374383	0.208614243	0.17334888
EPHA8	0.225078287	0.114049345	0.009487982	0.086303307	0.032939091	0.030590979
AL158086.1	0.0	0.0	0.0	0.0	0.0	0.0
C1QA	0.011253914	0.0	0.0	0.0	0.0	0.0
C1QC	0.011253914	0.012672149	0.009487982	0.0	0.0	0.0
